text_ID	txt_raw	A_ID	Author_Initials	Text_title	First_line.x	PER_ID	Year	Vol	Num	Pages	Subtitle	Author_sign	Author_full_name	Author_birth	Author_death	RP_biography	first_line	Unnamed..0	path	author	dub	original	language	header	cyclus	liber	created	start	end	exact	sphere	genre_fi	audience_age	audience_level	audience_size	source	publication	publisher	publ_year	medium	subcorpus	meter	feet	clausula	strophe	gr_strophe	rhyme	formula	extra	verses	location	location_normalized	paths_tidy	diff	year	year_start	First_line.y
P_1066	NA	A-153	Ростопчина Е.П.	Воспоминание о милой женщине Александре Осиповне Смирновой	Нет, вы не знаете ее	Совр	1839	Т. 15. 3-ей паг	NA	152-154	NA	Гр-ня Е. Р-на	Ростопчина (Растопчина) Евдокия Петровна	1811	1858	5-369	Нетвынезнаетеее	12953	xix/rostopchina/rost-070	Е. П. Ростопчина	NA			Воспоминанье : «Нет, вы не знаете ее...»			1839.04	1839.04	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Евдокия Ростопчина. Стихотворения Проза Письма. -- М., Сов. Россия, 1986				книга	поэтический	Я	4	вольная : ж, м	0	вольная	вольная	Я4ж,м		77			texts_plain/xix/rostopchina/rost-070.txt	0	1839	1839	Нетвынезнаетеее
P_1068	NA	A-2	Баратынский Е.А.	NA	Благословен святое возвестивший	Совр	1839	Т. 15. 3-ей паг	NA	157	Антологические стихотворения	Баратынский	Баратынский Евгений Абрамович	1800	1844	1-158	Благословенсвятоевозвестивший	2934	xix/baratynsky/br1-234	Е. А. Баратынский	NA			«Благословен святое возвестивший!..»			1838-1839	1838	1839		художественная	стихотворение	н-возраст	н-уровень	большая	Баратынский Е. А. Полное собрание стихотворений: В 2 т. Л.: Сов. писатель, 1936. -- (Б-ка поэта). Т. 1. -- 1936				книга	поэтический	Я	5	вольная : ж, м	0		вольная	Я5ж,м		10			texts_plain/xix/baratynsky/br1-234.txt	1	1839	1838	Благословенсвятоевозвестивший
P_1069	NA	A-2	Баратынский Е.А.	NA	Были бури, непогоды	Совр	1839	Т. 15. 3-ей паг	NA	158	Антологические стихотворения	Баратынский	Баратынский Евгений Абрамович	1800	1844	1-158	Былибуринепогоды	2923	xix/baratynsky/br1-217	Е. А. Баратынский	NA			«Были бури, непогоды...»			1838-1839	1838	1839		художественная	стихотворение	н-возраст	н-уровень	большая	Баратынский Е. А. Полное собрание стихотворений: В 2 т. Л.: Сов. писатель, 1936. -- (Б-ка поэта). Т. 1. -- 1936				книга	поэтический	Х	4	ж	2		парная : аа	Х4ж		12			texts_plain/xix/baratynsky/br1-217.txt	1	1839	1838	Былибуринепогоды
P_1072	NA	A-19	Жуковский В.А.	Сельское кладбище	Колокол поздний кончину отшедшего дня возвещает	Совр	1839	Т. 16. 3-ей паг	NA	217-225	Греева элегия	В. Жуковский	Жуковский Василий Андреевич	1783	1852	2-278	Колоколпозднийкончинуотшедшегоднявозвещает	17142	xix/zhukovsky/zhuk-524	В. А. Жуковский	NA	Т. Грей	английский	Сельское кладбище : «Колокол поздний кончину отшедшего дня возвещает...»			1839	1839	NA		художественная	стихотворение : элегия : перевод	н-возраст	н-уровень	большая	Жуковский В. А. Полное собрание сочинений и писем. М.: Языки славянской культуры, 2000-				книга	поэтический	Д, тонический : Гек, Дк	6(5)	ж	0		0	Гек6ж Дк5ж		120			texts_plain/xix/zhukovsky/zhuk-524.txt	0	1839	1839	Колоколпозднийкончинуотшедшегоднявозвещает
P_1074	NA	A-19	Жуковский В.А.	Молитвой нашей Бог смягчился	С полудороги прилетел ты	Совр	1840	Т. 17. 3-ей паг	NA	112-114	NA	В. Жуковский	Жуковский Василий Андреевич	1783	1852	2-278	Сполудорогиприлетелты	17144	xix/zhukovsky/zhuk-526	В. А. Жуковский	NA			„Молитвой нашей Бог смягчился…“ : «С полудороги прилетел ты...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Жуковский В. А. Полное собрание сочинений и писем. М.: Языки славянской культуры, 2000-				книга	поэтический	Я	4	регулярная : жм	4		перекрестная : абаб	Я4жм	составная рифма	48			texts_plain/xix/zhukovsky/zhuk-526.txt	0	1839	1839	Сполудорогиприлетелты
P_1082	NA	A-153	Ростопчина Е.П.	Колокольный звон ночью	Он томно загудел, торжественный, нежданный	Совр	1840	Т. 17. 3-ей паг	NA	134-135	NA	Гр-ня Е. Р-на	Ростопчина (Растопчина) Евдокия Петровна	1811	1858	5-369	Онтомнозагуделторжественныйнежданный	12928	xix/rostopchina/rost-045	Е. П. Ростопчина	NA			Колокольный звон ночью : «Он томно загудел, торжественный, нежданный...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Евдокия Ростопчина. Стихотворения Проза Письма. -- М., Сов. Россия, 1986				книга	поэтический	Я	регулярная : 6+3	регулярная : жм	4		перекрестная : абаб	Я6ж+Я3м		44			texts_plain/xix/rostopchina/rost-045.txt	0	1839	1839	Онтомнозагуделторжественныйнежданный
P_1110	NA	A-114	Лермонтов М.Ю.	Еврейская мелодия	Душа моя мрачна. Скорей, певец, скорей	ОЗ	1839	Т. 4. Отд. 4	NA	80	Из Байрона	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	ДушамоямрачнаСкорейпевецскорей	7624	xix/lermontov/le2-077-	М. Ю. Лермонтов	NA	Дж. Байрон	английский	Еврейская мелодия : «Душа моя мрачна. Скорей, певец, скорей!..»			1836	1836	NA		художественная	стихотворение : перевод	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Я	регулярная : 6+4(3)	регулярная : мж	4	8	перекрестная : абаб	Я6м+Я4ж, Я3ж	нарушения строфики	16			texts_plain/xix/lermontov/le2-077-.txt	0	1836	1836	ДушамоямрачнаСкорейпевецскорей
P_1111	NA	A-114	Лермонтов М.Ю.	В альбом	Как одинокая гробница	ОЗ	1839	Т. 4. Отд. 4	NA	81	Из Байрона	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Какодинокаягробница	7625	xix/lermontov/le2-078-	М. Ю. Лермонтов	NA	Дж. Байрон	английский	В альбом : «Как одинокая гробница...»			1836	1836	NA		художественная	стихотворение : в альбом : перевод	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Я	4	вольная : ж, м	0	вольная	вольная	Я4ж,м		9			texts_plain/xix/lermontov/le2-078-.txt	0	1836	1836	Какодинокаягробница
P_1112	NA	A-7	Кольцов А.В.	Путь	Путь широкий давно	ОЗ	1839	Т. 4. Отд. 4	NA	81-82	NA	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Путьширокийдавно	6763	xix/kolcov/kolc-120	А. В. Кольцов	NA			Путь : «Путь широкий давно...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Ан	2	м	4		четная : хаха	Ан2м		32			texts_plain/xix/kolcov/kolc-120.txt	0	1839	1839	Путьширокийдавно
P_1120	NA	A-160	Ознобишин Д.П.	Вазантазена	Остановись, Вазантазена	ОЗ	1839	Т. 4. Отд. 4	NA	209-210	NA	Ознобишин	Ознобишин Дмитрий Петрович	1804	1877	4-411	ОстановисьВазантазена	1148	xix/1830/1830-066	Д. П. Ознобишин	NA			Вазантазена : ««Остановись, Вазантазена...»			1832	1832	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	4	регулярная : жм	4	8	перекрестная : абаб	Я4жм		32			texts_plain/xix/1830/1830-066.txt	0	1832	1832	ОстановисьВазантазена
P_1125	c	A-114	Лермонтов М.Ю.	Три пальмы	В песчаных степях аравийской земли	ОЗ	1839	Т. 5. Отд. 3	NA	168-170	Восточное сказание	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Впесчаныхстепяхаравийскойземли	7659	xix/lermontov/le2-124-	М. Ю. Лермонтов	NA			Три пальмы : «В песчаных степях аравийской земли...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Аф	4	регулярная : мм жж мм	6		парная : аа	Аф4ммжж		60			texts_plain/xix/lermontov/le2-124-.txt	0	1839	1839	Впесчаныхстепяхаравийскойземли
P_1134	1	A-187	Хомяков А.С.	* * *	Гордись! тебе льстецы сказали	ОЗ	1839	Т. 6. Отд. 6	NA	143-144	NA	А. Хомяков	Хомяков Алексей Степанович	1804	1860	NA	Гордисьтебельстецысказали	5897	xix/homiakov/hom-057	А. С. Хомяков	NA			России : ««Гордись! - тебе льстецы сказали. -...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. С. Хомяков. Стихотворения и драмы. Библиотека поэта. Большая серия. Второе издание. -- Л.: Советский писатель, 1969				книга	поэтический	Я	4	регулярная : жм	4	вольная	перекрестная : абаб	Я4жм		68			texts_plain/xix/homiakov/hom-057.txt	0	1839	1839	Гордисьтебельстецысказали
P_1140	c	A-114	Лермонтов М.Ю.	Молитва	В минуту жизни трудную	ОЗ	1839	Т. 6. Отд. 6	NA	272	NA	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Вминутужизнитрудную	7660	xix/lermontov/le2-127-	М. Ю. Лермонтов	NA			Молитва : «В минуту жизни трудную...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Я	3	регулярная : дм	4		перекрестная : абаб	Я3дм		12			texts_plain/xix/lermontov/le2-127-.txt	0	1839	1839	Вминутужизнитрудную
P_1141	c	A-114	Лермонтов М.Ю.	Дары Терека	Терек воет, дик и злобен	ОЗ	1839	Т. 7. Отд. 3	NA	1-3	NA	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Тереквоетдикизлобен	7661	xix/lermontov/le2-128-	М. Ю. Лермонтов	NA			Дары Терека : «Терек воет, дик и злобен...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Х	4	регулярная : жм	4	вольная	перекрестная : абаб	Х4жм		76			texts_plain/xix/lermontov/le2-128-.txt	0	1839	1839	Тереквоетдикизлобен
P_1142	1	A-150	Вяземский П.А.	Брайтон	Сошел на Брайтон мир глубокий	ОЗ	1839	Т. 7. Отд. 3	NA	3-4	NA	Князь Вяземский	Вяземский Петр Андреевич	1792	1878	1-501	СошелнаБрайтонмирглубокий	15520	xix/vjazemskij/vjaz-167	П. А. Вяземский	NA			Брайтон : «Сошел на Брайтон мир глубокий...»			1838	1838	NA		художественная	стихотворение	н-возраст	н-уровень	большая	П. А. Вяземский. Стихотворения. Библиотека поэта. Большая серия. -- Л.: Советский писатель, 1986	Стихотворения	Л., Советский писатель	1958	книга	поэтический	Я	4	регулярная : жмжжм	5		затянутая : абааб	Я4жм		20			texts_plain/xix/vjazemskij/vjaz-167.txt	0	1838	1838	СошелнаБрайтонмирглубокий
P_1146	1	A-163	Гребенка Е.П.	Гетман Свирговский	Господарь Иоанн	ОЗ	1839	Т. 7. Отд. 3	NA	176-178	NA	Е. Гребенка	Гребенка Евгений Павлович	1812	1848	2-13	ГосподарьИоанн	1509	xix/1840/1840-037	Е. П. Гребенка	NA			Гетман Свирговский : «Господарь Иоанн...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1840-1850-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Ан	регулярная : 2+2+3	регулярная : ммж	6		сложная : ааб ввб	Ан2мм+Ан3ж		78			texts_plain/xix/1840/1840-037.txt	0	1839	1839	ГосподарьИоанн
P_1147	c	A-114	Лермонтов М.Ю.	Памяти А.И. Од-го	Я знал его; мы странствовали с ним	ОЗ	1839	Т. 7. Отд. 3	NA	210-211	NA	М. Ю. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Язналегомыстранствовалисним	7662	xix/lermontov/le2-131-	М. Ю. Лермонтов	NA			Памяти А. И. Одоевского : «Я знал его: мы странствовали с ним...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Я	регулярная : 5+5+6	регулярная : мжмж мжжмм жж	11		сложная : абаб вггввдд	Я5мж+Я6ж	нарушения строфики	65			texts_plain/xix/lermontov/le2-131-.txt	0	1839	1839	Язналегомыстранствовалисним
P_1148	c	A-11	Пушкин А.С.	А.Д. Б…ской	Когда-то, помню, с умиленьем	ОЗ	1840	Т. 8. Отд. 3	NA	1	NA	А. Пушкин	Пушкин Александр Сергеевич	1799	1837	5	Когдатопомнюсумиленьем	12652	xix/pushkin/pu3-285	А. С. Пушкин	NA			В альбом кж. А. Д. Абамелек : «Когда-то (помню с умиленьем)...»			1832	1832	NA		художественная	стихотворение : в альбом	н-возраст	н-уровень	большая	Пушкин А. С. Полное собрание сочинений, 1837-1937: В 16 т. Т. 3		Изд-во АН СССР	1948-1949	книга	поэтический	Я	4	вольная : ж, м	0		вольная	Я4ж,м		9			texts_plain/xix/pushkin/pu3-285.txt	0	1832	1832	Когдатопомнюсумиленьем
P_1151	1	NA	NA	Хуторок	За рекой, на горе	ОЗ	1840	Т. 8. Отд. 3	NA	82-84	NA	NA	NA	NA	NA	NA	Зарекойнагоре	6767	xix/kolcov/kolc-124	А. В. Кольцов	NA			Хуторок : «За рекой, на горе...»			1839	1839	NA		художественная	стихотворение : баллада	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Ан	2	м	4		четная : хаха	Ан2м	холостая строка, нарушения строфики	92			texts_plain/xix/kolcov/kolc-124.txt	0	1839	1839	Зарекойнагоре
P_1156	1	A-26	Полежаев А.И.	Узник	За решеткою, в четырех стенах	ОЗ	1840	Т. 8. Отд. 3	NA	155-156	NA	А. Полежаев	Полежаев Александр Иванович	1804	1838	5-40	Зарешеткоювчетырехстенах	11763	xix/polezhaev/pole-073	А. И. Полежаев	NA			Тюрьма : «За решеткою, в четырех стенах...»			1837	1837	NA	неточная	художественная	стихотворение	н-возраст	н-уровень	большая	А. Полежаев. Стихотворения и поэмы. Библиотека поэта. Большая серия. -- Л.: Советский писатель, 1957				книга	поэтический	Х	вольная : 4,5	вольная : д, м	4		перекрестная : абаб	Х2д~Х2д, Х2д~Х3м	цезурные наращения, пентон	36			texts_plain/xix/polezhaev/pole-073.txt	0	1837	1837	Зарешеткоювчетырехстенах
P_1163	c	A-114	Лермонтов М.Ю.	Казачья колыбельная песня	Спи, младенец мой прекрасный	ОЗ	1840	Т. 8. Отд. 3	NA	245-246	NA	М. Лермонтов	Лермонтов Михаил Юрьевич	1814	1841	3-329	Спимладенецмойпрекрасный	7668	xix/lermontov/le2-140-	М. Ю. Лермонтов	NA			Казачья колыбельная песня : «Спи, младенец мой прекрасный...»			1838	1838	NA		художественная	стихотворение : песня	н-возраст	н-уровень	большая	М. Ю. Лермонтов. Полное собрание сочинений: В 5 т. -- М. Л.: Academia, 1935-1937				книга	поэтический	Х	регулярная : 4+3	регулярная : жм	4	8	перекрестная : абаб	Х4ж+Х3м	рефрен	48			texts_plain/xix/lermontov/le2-140-.txt	0	1838	1838	Спимладенецмойпрекрасный
P_1180	1	A-7	Кольцов А.В.	Русская песня	Говорил мне друг, прощаючись	ОЗ	1840	Т. 9. Отд. 3	NA	212	NA	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Говорилмнедругпрощаючись	6771	xix/kolcov/kolc-128	А. В. Кольцов	NA			Русская песня : «Говорил мне друг, прощаючись...»			1839	1839	NA		художественная	стихотворение : песня	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	4	д	0	4	0	Х4д	перебои	24			texts_plain/xix/kolcov/kolc-128.txt	0	1839	1839	Говорилмнедругпрощаючись
P_1191	1	A-7	Кольцов А.В.	NA	Без ума, без разума	ОЗ	1840	Т. 10. Отд. 3	NA	134	Две русские песни	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Безумабезразума	6773	xix/kolcov/kolc-130	А. В. Кольцов	NA			Русская песня : «Без ума, без разума...»			1839	1839	NA		художественная	стихотворение : песня	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	3	д	4		четная : хаха	Х3д	диссонанс	20			texts_plain/xix/kolcov/kolc-130.txt	0	1839	1839	Безумабезразума
P_1195	1	A-160	Ознобишин Д.П.	Пятигорск	Пустынный край! Здесь Дивного рука	ОЗ	1840	Т. 10. Отд. 3	NA	281	NA	Ознобишин	Ознобишин Дмитрий Петрович	1804	1877	4-411	ПустынныйкрайЗдесьДивногорука	1160	xix/1830/1830-078	Д. П. Ознобишин	NA			Пятигорск : «Пустынный край! Здесь Дивного рука...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	5	регулярная : мж	4		перекрестная : абаб	Я5мж		8			texts_plain/xix/1830/1830-078.txt	0	1839	1839	ПустынныйкрайЗдесьДивногорука
P_1208	1	A-7	Кольцов А.В.	Песня разбойника	Не страшна мне, добру молодцу	ОЗ	1840	Т. 11. Отд. 3	NA	147-148	Памяти друга	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Нестрашнамнедобрумолодцу	6757	xix/kolcov/kolc-114	А. В. Кольцов	NA			Стенька Разин : «Не страшна мне, добру молодцу...»			1838	1838	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	4	д	0	4	0	Х4д	перебои	32			texts_plain/xix/kolcov/kolc-114.txt	0	1838	1838	Нестрашнамнедобрумолодцу
P_1209	1	A-7	Кольцов А.В.	Божий мир	Отец света - вечность	ОЗ	1840	Т. 11. Отд. 3	NA	149	Дума	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Отецсветавечность	6741	xix/kolcov/kolc-098	А. В. Кольцов	NA			Божий мир : «Отец света -- вечность...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Аф # Х	2 # 3	вольная : ж, м # ж	0		0	Аф2ж,м # Х3ж	полиметрия	28			texts_plain/xix/kolcov/kolc-098.txt	0	1837	1837	Отецсветавечность
P_1223	NA	A-11	Пушкин А.С.	В альбом	В тревоге пестрой и бесплодной	ОЗ	1840	Т. 12. Отд. 3	NA	229	NA	А. Пушкин	Пушкин Александр Сергеевич	1799	1837	5	Втревогепестройибесплодной	12651	xix/pushkin/pu3-284	А. С. Пушкин	NA			В альбом А. О. Смирновой : «В тревоге пестрой и бесплодной...»			1832	1832	NA		художественная	стихотворение : в альбом	н-возраст	н-уровень	большая	Пушкин А. С. Полное собрание сочинений, 1837-1937: В 16 т. Т. 3		Изд-во АН СССР	1948-1949	книга	поэтический	Я	4	вольная : ж, м	0		вольная	Я4ж,м		10			texts_plain/xix/pushkin/pu3-284.txt	0	1832	1832	Втревогепестройибесплодной
P_1241	1	A-7	Кольцов А.В.	Лес	О чем шумит сосновый лес	ОЗ	1840	Т. 13. Отд. 3	NA	114	NA	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Очемшумитсосновыйлес	6772	xix/kolcov/kolc-129	А. В. Кольцов	NA			Лес : «О чем шумит сосновый лес?..»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Я	вольная : 4,5	вольная : ж, м	0	4	0	Я4ж,м,Я5м		28			texts_plain/xix/kolcov/kolc-129.txt	0	1839	1839	Очемшумитсосновыйлес
P_1251	NA	A-19	Жуковский В.А.	Бородинская годовщина	Русский Царь созвал дружины	Совр	1839	Т. 16. 3-ей паг	NA	205-213	NA	В. Жуковский	Жуковский Василий Андреевич	1783	1852	2-278	РусскийЦарьсозвалдружины	17143	xix/zhukovsky/zhuk-525	В. А. Жуковский	NA			Бородинская годовщина : «Русский Царь созвал дружины...»			1839	1839	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Жуковский В. А. Полное собрание сочинений и писем. М.: Языки славянской культуры, 2000-				книга	поэтический	Х	4	регулярная : жжмм	2	8	парная : аа	Х4жжмм		192			texts_plain/xix/zhukovsky/zhuk-525.txt	0	1839	1839	РусскийЦарьсозвалдружины
P_1406	NA	A-18	Бенедиктов В.Г.	Горячий источник	Струею жгучей выбегает	ЛПРИ	1836	Ч. 21	1	7	NA	В. Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Струеюжгучейвыбегает	3268	xix/benediktov/bene-062	В. Г. Бенедиктов	NA			Горячий источник : «Струею жгучей выбегает...»			1835	1835	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Я	4	вольная : ж, м	0	вольная	вольная	Я4ж,м		22			texts_plain/xix/benediktov/bene-062.txt	0	1835	1835	Струеюжгучейвыбегает
P_1407	NA	A-18	Бенедиктов В.Г.	К Аделаиде	Нет, красавица, напрасно	ЛПРИ	1836	Ч. 21	1	7	NA	В. Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Неткрасавицанапрасно	3276	xix/benediktov/bene-070	В. Г. Бенедиктов	NA			К черноокой : «Нет, красавица, напрасно...»			1835	1835	NA		художественная	стихотворение : послание	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Х	4	вольная : ж, м	0		вольная	Х4ж,м		23			texts_plain/xix/benediktov/bene-070.txt	0	1835	1835	Неткрасавицанапрасно
P_1492	NA	A-245	Языков Н.М.	Поэт	Радушно рабствует поэту	ЛПРИ	1836	Ч. 23	71	567-568	NA	Языков	Языков Николай Михайлович	1803	1846	NA	Радушнорабствуетпоэту	16299	xix/yazykov/yaz-265	Н. М. Языков	NA			Поэт : «Радушно рабствует поэту...»			1831	1831	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Н. М. Языков. Полное собрание стихотворений	М-Л		1964	книга	поэтический	Я	4	регулярная : жмжм жмжм жжмжжм жмжм	18		сложная : абаб вгвг ддежже зизи	Я4жм		36			texts_plain/xix/yazykov/yaz-265.txt	0	1831	1831	Радушнорабствуетпоэту
P_1516	NA	A-50	Якубович Л.А.	Вдохновение	Когда восторг меня обнимет	ЛПРИ	1837	NA	2	16	NA	Л. Якубович	Якубович Лукьян Андреевич	1805	1839	NA	Когдавосторгменяобнимет	1241	xix/1830/1830-202	Л. А. Якубович	NA			Вдохновение : «Когда восторг меня обнимет...»			1836	1836	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	4	регулярная : жм	4		перекрестная : абаб	Я4жм		12			texts_plain/xix/1830/1830-202.txt	0	1836	1836	Когдавосторгменяобнимет
P_1519	NA	A-18	Бенедиктов В.Г.	Заря	Утра, вечера ль порою	ЛПРИ	1837	NA	5	42	NA	В. Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Утравечеральпорою	3265	xix/benediktov/bene-059	В. Г. Бенедиктов	NA			Заря : «Утра, вечера ль порою...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Х	4	вольная : ж, м	0		вольная	Х4ж,м		22			texts_plain/xix/benediktov/bene-059.txt	0	1837	1837	Утравечеральпорою
P_1535	NA	A-18	Бенедиктов В.Г.	Я не люблю тебя	Я не люблю тебя. Любить уже не может	ЛПРИ	1837	NA	19	179-180	NA	В. Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	ЯнелюблютебяЛюбитьуженеможет	3285	xix/benediktov/bene-079	В. Г. Бенедиктов	NA			Я не люблю тебя : «Я не люблю тебя. Любить уже не может...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Я	вольная : 4,5,6	вольная : ж, м	0	вольная	вольная	Я4,Я5,Я6ж,м		62			texts_plain/xix/benediktov/bene-079.txt	0	1837	1837	ЯнелюблютебяЛюбитьуженеможет
P_1537	NA	A-78	Теплова Н.С.	На смерть А.С. Пушкина	Смиритеся, отважные мечтанья	ЛПРИ	1837	NA	21	202	NA	Н. Теплова	Терюхина (Теплова) Надежда Сергеевна	1814	1848	6-191	Смиритесяотважныемечтанья	1051	xix/1820/1820-439	Н. С. Теплова	NA			На смерть А. С. Пушкина : «Смиритеся, отважные мечтанья...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	регулярная : 5+5+4+5	регулярная : жм	4		перекрестная : абаб	Я5жм+Я4ж+Я5м; Я4м	нарушения строфики	16			texts_plain/xix/1820/1820-439.txt	0	1837	1837	Смиритесяотважныемечтанья
P_1552	NA	A-162	Кукольник Н.В.	К П…	В саду в окне, в театре и карете	ЛПРИ	1837	NA	30	289	NA	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	Всадувокневтеатреикарете	1411	xix/1830/1830-373	Н. В. Кукольник	NA			К П... : «В саду, в окне, в театре и карете...»			1837	1837	NA		художественная	стихотворение : послание	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	6(5)	вольная : ж, м	4	вольная	вольная	Я6ж,м; Я5ж		16			texts_plain/xix/1830/1830-373.txt	0	1837	1837	Всадувокневтеатреикарете
P_1555	NA	A-37	Бернет Е.	Призрак	Если в храм родительской деревни	ЛПРИ	1837	NA	31	299	NA	Е. Бернет	Бернет Е.	1810	1864	1-250	Есливхрамродительскойдеревни	1459	xix/1830/1830-421	Е. Бернет	NA			Призрак : «Если в храм родительской деревни...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Х	5	регулярная : жм	4	вольная	перекрестная : абаб	Х5жм		48			texts_plain/xix/1830/1830-421.txt	0	1837	1837	Есливхрамродительскойдеревни
