"","work","collection"
"125","1837_157_Бутырский Н.И._И моя доля в сонетах. В 2 ч. Соч. Бутырского","us_harvard"
"126","1837_157_Бутырский Н.И._И моя доля в сонетах. В 2 ч. Соч. Бутырского","spbgu"
"127","1837_158_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 1","nlr"
"128","1837_158_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 1","rsl"
"129","1837_158_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 1","cz_slk"
"130","1837_158_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 1","pl_buw"
"131","1837_158_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 1","spbgu"
"132","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","nlr"
"133","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","rsl"
"134","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","us_harvard"
"135","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","cz_slk"
"136","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","pl_buw"
"137","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","fi_sl"
"138","1837_159_Быстроглазов А._Стихотворения А. Быстроглазова. В 2 ч. Ч. 2","spbgu"
"139","1837_162_Дьячков С._Букет цветов или разные стихотворения, элегические романсы и песни для прекрасных девиц. Соч. С. Дьячковым","nlr"
"140","1837_162_Дьячков С._Букет цветов или разные стихотворения, элегические романсы и песни для прекрасных девиц. Соч. С. Дьячковым","rsl"
"141","1837_164_Кашаев В._Стихотворения Виктора Кашаева","nlr"
"142","1837_164_Кашаев В._Стихотворения Виктора Кашаева","rsl"
"143","1837_164_Кашаев В._Стихотворения Виктора Кашаева","rozanov"
"144","1837_164_Кашаев В._Стихотворения Виктора Кашаева","us_harvard"
"145","1837_165_Мартынов А._Поэтические произведения А. Мартынова. В 3-х кн.","nlr"
"146","1837_165_Мартынов А._Поэтические произведения А. Мартынова. В 3-х кн.","rsl"
"147","1837_165_Мартынов А._Поэтические произведения А. Мартынова. В 3-х кн.","us_harvard"
"148","1837_165_Мартынов А._Поэтические произведения А. Мартынова. В 3-х кн.","cz_slk"
"149","1837_165_Мартынов А._Поэтические произведения А. Мартынова. В 3-х кн.","fi_sl"
"150","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","nlr"
"151","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","rsl"
"152","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","rozanov"
"153","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","us_harvard"
"154","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","cz_slk"
"155","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","fi_sl"
"156","1837_166_Подолинский А._Повести и мелкие стихотворения А. Подолинского. Ч. 2. Мелкие стихотворения","spbgu"
"157","1837_169_Скосырев К._Стихотворения Константина Скосырева","nlr"
"158","1837_169_Скосырев К._Стихотворения Константина Скосырева","rozanov"
"159","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","nlr"
"160","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","rsl"
"161","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","rozanov"
"162","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","us_harvard"
"163","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","cz_slk"
"164","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","fi_sl"
"165","1837_170_Смирнова А._Собрание различных стихотворений. Соч. Анны Смирновой. Изд. 1-е","spbgu"
"166","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","nlr"
"167","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","rsl"
"168","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","rozanov"
"169","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","ee_ester"
"170","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","fi_sl"
"171","1837_172_Тимофеев А.В._Опыты. В 3 ч. Ч. 1. [Стихотворения]","spbgu"
"172","1837_175_Якубович Л.А._Стихотворения Лукьяна Якубовича","nlr"
"173","1837_175_Якубович Л.А._Стихотворения Лукьяна Якубовича","rozanov"
"174","1837_175_Якубович Л.А._Стихотворения Лукьяна Якубовича","fi_sl"
"175","1837_178_Стромилов С._XII сонетов С. Стромилова","nlr"
"176","1837_178_Стромилов С._XII сонетов С. Стромилова","rozanov"
"177","1837_179_П. Гр…в_Звезда любви (L’etoile d’amour). Подарок прелестному полу","nlr"
"178","1837_179_П. Гр…в_Звезда любви (L’etoile d’amour). Подарок прелестному полу","rsl"
"179","1837_180_Громов И._Мой кальян: Стихотворения И. Громова","nlr"
"180","1837_180_Громов И._Мой кальян: Стихотворения И. Громова","us_harvard"
"181","1837_181_Пустельгин_Мои пенаты: Стихотворения Пустельгина","nlr"
"182","1837_181_Пустельгин_Мои пенаты: Стихотворения Пустельгина","spbgu"
"183","1837_182_Магденко А._Стихотворения Андрея Магденки. Издал А. Грен","nlr"
"184","1837_182_Магденко А._Стихотворения Андрея Магденки. Издал А. Грен","rsl"
"185","1837_183_NA_Стихотворения молодого Черкеса","nlr"
"186","1837_183_NA_Стихотворения молодого Черкеса","rsl"
"187","1837_186_Петров И.М._Стихотворения И. Петрова. Книга 1-я, содержащая эпиграммы","nlr"
"188","1837_186_Петров И.М._Стихотворения И. Петрова. Книга 1-я, содержащая эпиграммы","us_harvard"
