"баллада_1" "баллада_2" "баллада_3" "баллада_4" "баллада_5" "басня_1" "басня_2" "басня_3" "басня_4" "басня_5" "дума_1" "дума_2" "дума_3" "дума_4" "дума_5" "мелодия_1" "мелодия_2" "мелодия_3" "мелодия_4" "мелодия_5" "песнь_1" "песнь_2" "песнь_3" "песнь_4" "песнь_5" "песня_1" "песня_2" "песня_3" "песня_4" "песня_5" "послание_1" "послание_2" "послание_3" "послание_4" "послание_5" "романс_1" "романс_2" "романс_3" "романс_4" "романс_5" "сонет_1" "сонет_2" "сонет_3" "сонет_4" "сонет_5" "элегия_1" "элегия_2" "элегия_3" "элегия_4" "элегия_5"
"достойный" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0.133333333333333 0 0.100200400801603 0 0.111607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0.126742712294043 0 0 0 0 0
"дыхание" 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.102145045965271 0 0 0 0 0 0 0 0 0 0 0 0 0.126742712294043 0 0 0 0.0909918107370337 0
"единый" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.130208333333333 0 0 0 0 0 0 0 0 0 0 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0.120048019207683 0.123152709359606 0 0 0 0 0 0 0.0989119683481701 0 0 0.0902527075812274
"естество" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0.102145045965271 0 0 0 0 0 0 0 0 0.118203309692671 0.133689839572193 0 0.124843945068664 0.126742712294043 0 0 0 0 0
"жаждать" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0.124843945068664 0.126742712294043 0 0 0 0.0909918107370337 0.0902527075812274
"жених" 0 0 0.237247924080664 0 0 0 0 0 0 0 0 0 0 0 0 0 0.200400801603206 0 0.223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"забава" 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0 0 0 0 0 0.113507377979569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124843945068664 0.126742712294043 0 0 0 0.0909918107370337 0.0902527075812274
"замирать" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123762376237624 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118203309692671 0 0.266666666666667 0.124843945068664 0.126742712294043 0 0 0 0 0
"заставлять" 0 0 0 0 0.108225108225108 0 0 0.10752688172043 0 0.10989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118203309692671 0.133689839572193 0.133333333333333 0 0 0 0 0 0 0
"звенеть" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119189511323004 0 0.117924528301887 0.111607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128700128700129 0 0 0.120048019207683 0 0 0 0 0 0 0 0.0989119683481701 0 0 0
"звучный" 0.117647058823529 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0 0 0 0 0 0 0.140252454417952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.185356811862836 0.0989119683481701 0 0 0
"зеркальный" 0 0 0 0 0 0 0.110987791342952 0 0 0.10989010989011 0 0 0.140056022408964 0.130208333333333 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0 0 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"игривый" 0 0 0 0 0 0.105485232067511 0.110987791342952 0.10752688172043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0 0 0.100200400801603 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"икона" 0 0 0 0.523012552301255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"истина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140252454417952 0.227014755959137 0 0 0 0 0 0 0.13869625520111 0 0 0.102145045965271 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"истлевать" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111607142857143 0.138888888888889 0 0 0 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0.0989119683481701 0.111234705228031 0 0
"источник" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.274348422496571 0 0 0 0 0 0 0 0.135135135135135 0.120048019207683 0 0 0 0 0 0 0 0 0 0.181983621474067 0
"казачка" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.117924528301887 0.111607142857143 0 0 0.113507377979569 0 0.130890052356021 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"калина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.200400801603206 0.235849056603774 0.223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"картина" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0.133333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102145045965271 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0.126742712294043 0 0 0 0 0.0902527075812274
"кедр" 0 0 0 0 0 0.210970464135021 0 0 0 0 0 0 0 0 0 0.119189511323004 0.100200400801603 0 0.111607142857143 0.138888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"кинуть" 0 0 0 0 0 0 0.110987791342952 0 0 0 0 0 0 0 0 0.119189511323004 0.100200400801603 0 0.111607142857143 0.138888888888889 0 0 0 0 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"кладбище" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0.111607142857143 0.138888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0 0 0.0902527075812274
"клара" 0 0 0.355871886120996 0 0.324675324675325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"клятва" 0 0.125786163522013 0.118623962040332 0.104602510460251 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0.111234705228031 0 0
"колыбель" 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0.130208333333333 0 0.119189511323004 0 0.117924528301887 0.111607142857143 0 0 0 0 0 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"комар" 0 0 0 0 0 0.210970464135021 0 0.21505376344086 0.235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"кончать" 0 0.125786163522013 0 0 0 0 0.110987791342952 0 0 0 0.156985871271586 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102145045965271 0 0 0 0.128700128700129 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"кончина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.102145045965271 0 0 0 0.128700128700129 0 0 0.120048019207683 0.123152709359606 0.118203309692671 0 0 0 0 0 0 0 0 0
"копье" 0 0 0 0 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.227014755959137 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0.135135135135135 0 0.123152709359606 0 0 0 0 0 0 0 0 0 0
"красоваться" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0 0.100200400801603 0.117924528301887 0.111607142857143 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"крепко" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119189511323004 0 0.117924528301887 0.111607142857143 0.138888888888889 0 0 0 0.130890052356021 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"крестьянин" 0 0.125786163522013 0.118623962040332 0 0 0.210970464135021 0 0.21505376344086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"курган" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.200400801603206 0.235849056603774 0.223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"лазурный" 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0 0.092678405931418 0 0.222469410456062 0 0
"лазурь" 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0.130208333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.123762376237624 0.107642626480086 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133689839572193 0 0.124843945068664 0 0 0 0 0 0
"ласкать" 0 0 0.118623962040332 0 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0.13869625520111 0 0 0 0 0 0 0.128700128700129 0 0 0 0 0 0 0 0 0 0 0 0.111234705228031 0 0
"листок" 0 0 0 0 0 0.105485232067511 0.110987791342952 0 0 0.10989010989011 0.156985871271586 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"любимый" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0 0 0 0 0.103092783505155 0 0.215982721382289 0 0 0 0 0 0.118203309692671 0 0 0.124843945068664 0 0 0 0 0 0
"малый" 0.117647058823529 0 0.118623962040332 0 0 0 0.110987791342952 0.10752688172043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мальчик" 0 0.125786163522013 0 0.104602510460251 0.108225108225108 0.105485232067511 0 0.10752688172043 0.117647058823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"медведь" 0 0 0 0 0 0.316455696202532 0 0 0 0.32967032967033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"медор" 0 0.251572327044025 0.237247924080664 0 0.216450216450216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мило" 0 0 0 0 0 0 0 0 0 0 0 0 0.280112044817927 0.130208333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.135135135135135 0 0.123152709359606 0 0 0 0 0 0 0 0 0.0909918107370337 0
"минувший" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215982721382289 0 0.12970168612192 0 0.120048019207683 0 0 0 0 0 0.126742712294043 0 0 0 0 0.0902527075812274
"мирно" 0 0 0 0 0 0 0 0 0.117647058823529 0 0 0 0 0 0 0 0.100200400801603 0 0.111607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0 0 0.0989119683481701 0.111234705228031 0 0
"мниться" 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0 0 0.107991360691145 0 0 0.135135135135135 0.120048019207683 0 0 0 0 0 0 0 0.0989119683481701 0 0 0
"молвить" 0.117647058823529 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0.247524752475248 0 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мольба" 0 0 0.118623962040332 0 0 0 0 0 0 0 0 0 0 0.130208333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.123762376237624 0 0 0 0 0 0 0 0.107991360691145 0 0 0 0 0.123152709359606 0 0.133689839572193 0 0 0 0 0 0 0 0
"мотылек" 0 0 0 0 0 0.105485232067511 0.110987791342952 0.10752688172043 0.117647058823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.259403372243839 0 0 0 0 0 0 0 0 0 0 0 0 0
"муха" 0 0 0 0 0 0.210970464135021 0 0.21505376344086 0.235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мучение" 0 0 0.118623962040332 0 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.246305418719212 0 0 0 0.124843945068664 0 0 0.0989119683481701 0 0 0
"назад" 0.117647058823529 0 0 0 0 0 0 0 0 0 0.156985871271586 0.114678899082569 0.140056022408964 0 0 0 0 0 0 0 0.140252454417952 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"написать" 0 0 0 0 0 0 0.110987791342952 0 0.117647058823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0.13869625520111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0 0 0.0902527075812274
"насмешка" 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0 0 0 0.124843945068664 0.126742712294043 0.092678405931418 0.0989119683481701 0 0 0
"неведомый" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0 0 0.180505415162455
"нина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.30060120240481 0.306435137895812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"нужда" 0 0 0 0.104602510460251 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0.0989119683481701 0.111234705228031 0 0
"оба" 0 0.125786163522013 0.118623962040332 0 0 0.105485232067511 0 0 0 0.10989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0 0 0 0 0 0 0 0 0.107991360691145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"обет" 0.117647058823529 0.125786163522013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.273972602739726 0 0 0 0 0 0 0 0 0 0.128700128700129 0 0 0 0 0 0 0 0 0 0 0 0.111234705228031 0 0
"область" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.102145045965271 0 0 0 0 0 0.135135135135135 0 0 0 0 0 0.124843945068664 0 0.092678405931418 0.0989119683481701 0 0 0
"обломок" 0 0 0.118623962040332 0 0 0 0 0 0 0 0 0 0 0.130208333333333 0 0 0 0 0 0 0 0.113507377979569 0 0.130890052356021 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"однако" 0 0 0 0 0 0.210970464135021 0 0 0 0.21978021978022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"одр" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.261780104712042 0 0 0 0 0 0 0 0 0 0 0 0.128700128700129 0 0 0.120048019207683 0.123152709359606 0 0 0 0 0 0 0 0 0 0.0902527075812274
"оживать" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123762376237624 0.215285252960172 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0 0.126742712294043 0 0 0 0 0
"ожидать" 0 0 0.118623962040332 0 0.108225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123762376237624 0 0.13869625520111 0 0 0 0 0.108813928182807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274
"окрылять" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113507377979569 0 0.130890052356021 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118203309692671 0.133689839572193 0.133333333333333 0 0 0 0 0 0 0
"омар" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.405405405405405 0 0.369458128078818 0 0 0 0 0 0 0 0 0 0
"опустевать" 0.235294117647059 0.251572327044025 0 0 0.216450216450216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"отвага" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140252454417952 0 0 0 0 0 0 0 0 0.137174211248285 0.100200400801603 0.102145045965271 0 0 0.107991360691145 0 0 0 0 0 0 0.133689839572193 0 0 0 0 0 0 0 0
"отеческий" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.117924528301887 0.111607142857143 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0 0.108813928182807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274
"отзываться" 0.117647058823529 0 0.118623962040332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118203309692671 0 0.266666666666667 0.124843945068664 0 0 0 0 0 0
"отчизна" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140252454417952 0 0.24390243902439 0 0 0 0.123762376237624 0 0 0 0 0.102145045965271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"очарование" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0 0 0 0 0 0 0 0 0.107991360691145 0 0.12970168612192 0 0.120048019207683 0 0 0 0 0 0 0.092678405931418 0 0.111234705228031 0 0
"очаровывать" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119189511323004 0.100200400801603 0.117924528301887 0 0 0 0 0 0 0 0 0.123762376237624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0 0.126742712294043 0 0 0 0 0
"парить" 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0.100200400801603 0 0.111607142857143 0 0 0 0 0 0 0 0 0 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124843945068664 0 0 0 0.111234705228031 0 0
"пахом" 0 0 0 0 0 0 0.332963374028857 0 0.352941176470588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"перси" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117924528301887 0 0.138888888888889 0 0.113507377979569 0 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"песнопение" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119189511323004 0 0 0 0.138888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0.108813928182807 0 0 0 0 0 0 0 0 0 0 0 0 0.0989119683481701 0.111234705228031 0 0
"писать" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0 0 0.13869625520111 0 0 0 0 0 0 0.257400257400257 0 0.27027027027027 0 0 0 0 0 0 0 0 0 0 0 0
"питать" 0 0 0 0 0 0 0 0.10752688172043 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113507377979569 0 0 0 0 0 0 0 0 0.100200400801603 0.204290091930541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909918107370337 0
"пламенный" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0 0.108813928182807 0 0 0 0 0 0 0.118203309692671 0 0.133333333333333 0 0 0.092678405931418 0 0.111234705228031 0 0
"племя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119189511323004 0.100200400801603 0 0.111607142857143 0.138888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0.111234705228031 0 0
"пленительный" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13869625520111 0 0 0.102145045965271 0 0 0.107991360691145 0 0.12970168612192 0 0 0 0.118203309692671 0 0 0 0.126742712294043 0 0 0 0 0
"пляска" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.701262272089762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0 0 0 0 0 0 0 0 0 0
"подбегать" 0.235294117647059 0 0.237247924080664 0.209205020920502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"подле" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0 0 0 0.107991360691145 0 0 0 0 0 0 0 0 0 0 0.185356811862836 0 0 0 0.180505415162455
"подобный" 0 0 0 0 0 0.105485232067511 0.110987791342952 0.21505376344086 0 0.10989010989011 0 0 0 0 0 0 0 0 0 0 0.140252454417952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"пожирать" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100200400801603 0.102145045965271 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092678405931418 0.0989119683481701 0 0 0
"поздно" 0 0 0 0 0.216450216450216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.257400257400257 0 0.135135135135135 0.120048019207683 0 0 0 0 0 0 0 0 0 0 0
"пол" 0 0 0 0.104602510460251 0 0 0.110987791342952 0.10752688172043 0 0 0 0.114678899082569 0.140056022408964 0 0 0 0 0 0 0 0 0 0 0 0 0.136986301369863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"полдень" 0 0.125786163522013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.135135135135135 0 0 0 0 0 0 0 0.185356811862836 0 0 0 0.180505415162455
"понятный" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107991360691145 0 0 0 0 0 0.236406619385343 0 0 0.249687890137328 0 0 0 0 0.0909918107370337 0
"попадаться" 0 0 0 0 0 0.210970464135021 0.110987791342952 0.10752688172043 0.117647058823529 0.10989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"порыв" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.260416666666667 0 0 0 0.117924528301887 0 0.138888888888889 0 0 0 0 0 0.136986301369863 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"послушать" 0 0 0 0 0 0.105485232067511 0.110987791342952 0.21505376344086 0.117647058823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103092783505155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"поэзия" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0.114678899082569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107642626480086 0 0 0 0 0 0 0 0 0.12970168612192 0 0 0 0 0 0 0 0 0 0.0989119683481701 0 0.0909918107370337 0
"презрение" 0 0 0 0 0 0.105485232067511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.273972602739726 0 0 0 0 0.100200400801603 0 0 0 0 0 0 0 0 0 0 0 0 0.124843945068664 0 0 0 0.111234705228031 0 0
"привязывать" 0 0 0 0 0.108225108225108 0 0 0 0.235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0.113507377979569 0 0.130890052356021 0.140845070422535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
